elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m,wall_utc_s,yaw_rate_rps,vel_north_mps,vel_east_mps,vel_down_mps,vel_age_s,waypoint_index,cross_track_error_m,distance_to_waypoint_m,distance_remaining_m,cumulative_distance_m,waypoints_remaining,exec_age_s
229.6469959,39.000996,-76.49953827,0.0001559692568,3,0,60,1785409048.0555201,1.622567116e-05,2.999999964,0.0004679077684,0,3.7592e-05,5,-0.002850931073,189.4284047,409.9999993,684.2245855,3,3.2661e-05
229.69721,39.00099735,-76.49953827,0.0001567369583,3,0,60,1785409048.105783,1.535417787e-05,2.999999963,0.000470210873,0,6.2053e-05,5,-0.002827421037,189.2784061,409.9999993,684.374584,3,5.1813e-05
229.7474754,39.0009987,-76.49953827,0.0001574563776,3,0,60,1785409048.1560116,1.438891264e-05,2.999999963,0.0004723691309,0,4.2362e-05,5,-0.002803802455,189.1284116,409.9999993,684.5245786,3,3.6831e-05
229.797705,39.00100005,-76.49953827,0.000158123523,3,0,60,1785409048.2062457,1.33416988e-05,2.999999962,0.0004743705671,0,4.1682e-05,5,-0.002780082157,188.978398,407.9999993,684.6745921,3,3.5062e-05
229.8479389,39.0010014,-76.49953827,0.0001587342761,3,0,60,1785409048.2564731,1.22248005e-05,2.999999962,0.0004762028263,0,3.9942e-05,5,-0.002756290884,188.8285175,407.9999993,684.8244726,3,3.4301e-05
229.8981362,39.00100276,-76.49953827,0.0001592865727,3,0,60,1785409048.3066599,1.104725706e-05,2.999999962,0.0004778597161,0,3.8592e-05,5,-0.002732400408,188.6785355,407.9999993,684.9744547,3,3.3872e-05
229.9483354,39.00100411,-76.49953827,0.0001597780614,3,0,60,1785409048.3568714,9.818128357e-06,2.999999962,0.000479334182,0,4.5062e-05,5,-0.002708406323,188.5283576,407.9999993,685.1246326,3,3.9492e-05
229.9985464,39.00100546,-76.49953827,0.0001602051623,3,0,60,1785409048.4070926,8.550515687e-06,2.999999962,0.0004806154847,0,4.0472e-05,5,-0.002684399109,188.3785067,407.9999993,685.2744835,3,3.5642e-05
230.0488154,39.00100681,-76.49953827,0.0001605678948,3,0,60,1785409048.4574656,7.248504688e-06,2.999999961,0.0004817036825,0,0.000119296,5,-0.002660292596,188.2283795,407.9999993,685.4246107,3,7.0354e-05
230.0993186,39.00100816,-76.49953827,0.0001608639561,3,0,60,1785409048.5079322,5.923674127e-06,2.999999961,0.0004825918661,0,8.6645e-05,5,-0.002636173254,188.0784415,407.9999993,685.5745487,3,7.7013e-05
230.1496564,39.00100951,-76.49953827,0.0001610930649,3,0,60,1785409048.5582156,4.58124595e-06,2.999999961,0.0004832791925,0,4.6882e-05,5,-0.002612004677,187.928411,407.9999993,685.7245791,3,4.0242e-05
230.1999057,39.00101086,-76.49953827,0.0001612544298,3,0,60,1785409048.6084557,3.230143939e-06,2.999999961,0.0004837632872,0,4.4652e-05,5,-0.002587837662,187.7785432,407.9999993,685.874447,3,3.8452e-05
230.250138,39.00101221,-76.49953827,0.0001613481525,3,0,60,1785409048.6586914,1.873979324e-06,2.999999961,0.0004840444555,0,5.0602e-05,5,-0.00256362877,187.6285051,407.9999993,686.0244851,3,4.2642e-05
230.300372,39.00101357,-76.49953827,0.0001613740803,3,0,60,1785409048.7089262,5.173184225e-07,2.999999961,0.0004841222388,0,4.7592e-05,5,-0.002539364448,187.4781464,407.9999993,686.1748437,3,4.0712e-05
230.3506019,39.00101492,-76.49953827,0.0001613327521,3,0,60,1785409048.7591314,-8.275215427e-07,2.999999961,0.0004839982541,0,4.1349e-05,5,-0.002515192944,187.3283198,407.9999993,686.3246703,3,3.5807e-05
230.4008188,39.00101627,-76.49953827,0.0001612247772,3,0,60,1785409048.8093653,-2.160747055e-06,2.999999961,0.0004836743296,0,4.2689e-05,5,-0.002491023722,187.1784066,407.9999993,686.4745835,3,3.7008e-05
230.4510877,39.00101762,-76.49953827,0.000161050869,3,0,60,1785409048.8596916,-3.47799686e-06,2.999999961,0.0004831526049,0,6.8575e-05,5,-0.002466864952,187.0283994,407.9999993,686.6245908,3,6.0212e-05
230.5013749,39.00101897,-76.49953827,0.0001608124514,3,0,60,1785409048.9099128,-4.773252361e-06,2.999999961,0.000482437352,0,4.3559e-05,5,-0.002442768093,186.8785534,405.9999993,686.7744368,3,3.8128e-05
230.5515785,39.00102032,-76.49953827,0.0001605098629,3,0,60,1785409048.9601057,-6.04644165e-06,2.999999961,0.0004815295865,0,4.0908e-05,5,-0.002418670347,186.7284212,405.9999993,686.924569,3,3.5917e-05
230.6017362,39.00102167,-76.49953827,0.0001601456356,3,0,60,1785409049.0102799,-7.290198901e-06,2.999999962,0.0004804369048,0,4.7961e-05,5,-0.002394667264,186.5785375,405.9999993,687.0744527,3,4.2324e-05
230.6523408,39.00102303,-76.49953827,0.0001597166598,3,0,60,1785409049.0608666,-8.513093936e-06,2.999999962,0.0004791499772,0,4.0041e-05,5,-0.002370522031,186.4273671,405.9999993,687.225623,3,3.5095e-05
230.7025447,39.00102437,-76.49953827,0.0001592358506,3,0,60,1785409049.1110692,-9.686500317e-06,2.999999962,0.0004777075497,0,3.8879e-05,5,-0.00234681058,186.278456,405.9999993,687.3745342,3,3.4605e-05
230.7528166,39.00102573,-76.49953827,0.0001586941751,3,0,60,1785409049.1614387,-1.083290794e-05,2.999999962,0.0004760825233,0,6.4242e-05,5,-0.002323005299,186.1284477,405.9999993,687.5245425,3,4.7941e-05
230.8031425,39.00102708,-76.49953827,0.0001580970793,3,0,60,1785409049.2116971,-1.194228417e-05,2.999999963,0.0004742912358,0,4.691e-05,5,-0.002299290767,185.9784523,405.9999993,687.6745379,3,4.0742e-05
230.8533966,39.00102843,-76.49953827,0.0001574448506,3,0,60,1785409049.2619479,-1.301534155e-05,2.999999963,0.00047233455,0,4.4697e-05,5,-0.002275621178,185.8281154,405.9999993,687.8248747,3,3.7848e-05
230.9036279,39.00102978,-76.49953827,0.000156743955,3,0,60,1785409049.3121696,-1.404448382e-05,2.999999963,0.0004702318632,0,4.3015e-05,5,-0.002252154056,185.6783992,405.9999993,687.9745909,3,3.7978e-05
230.9538294,39.00103113,-76.49953827,0.0001559924694,3,0,60,1785409049.3623962,-1.503423449e-05,2.999999963,0.0004679774063,0,5.9466e-05,5,-0.002228762179,185.5284443,405.9999993,688.1245458,3,4.0181e-05
231.0042122,39.00103248,-76.49953827,0.0001551927616,3,0,60,1785409049.4127989,-1.59830496e-05,2.999999964,0.0004655782828,0,6.8527e-05,5,-0.002205466858,185.3783401,405.9999993,688.2746501,3,6.1268e-05
231.0545366,39.00103383,-76.49953827,0.0001543490565,3,0,60,1785409049.4631722,-1.688810114e-05,2.999999964,0.0004630471677,0,0.000120964,5,-0.002182334066,185.2284645,405.9999993,688.4245257,3,0.000113495
231.1050157,39.00103519,-76.49953827,0.0001534598708,3,0,60,1785409049.5135763,-1.775235572e-05,2.999999965,0.0004603796105,0,4.9153e-05,5,-0.002159274702,185.0781995,405.9999993,688.5747907,3,4.1413e-05
231.1553238,39.00103654,-76.49953826,0.0001525322366,3,0,60,1785409049.5638885,-1.857125783e-05,2.999999965,0.0004575967081,0,6.3511e-05,5,-0.00213641762,184.9283495,403.9999993,688.7246407,3,5.7764e-05
231.2056254,39.00103789,-76.49953826,0.0001515658497,3,0,60,1785409049.6141982,-1.934700941e-05,2.999999966,0.0004546975474,0,5.3739e-05,5,-0.002113704301,184.7784989,403.9999993,688.8744913,3,4.4858e-05
231.2559564,39.00103924,-76.49953826,0.0001505608412,3,0,60,1785409049.6645164,-2.008098638e-05,2.999999966,0.000451682522,0,4.73e-05,5,-0.002091098833,184.6283556,403.9999993,689.0246345,3,4.0221e-05
231.3062558,39.00104059,-76.49953826,0.0001495229434,3,0,60,1785409049.714818,-2.077095148e-05,2.999999966,0.0004485688284,0,4.7731e-05,5,-0.002068684875,184.4784495,403.9999993,689.1745407,3,3.9781e-05
231.3565221,39.00104194,-76.49953826,0.0001484504195,3,0,60,1785409049.76508,-2.14195883e-05,2.999999967,0.0004453512569,0,4.7901e-05,5,-0.002046384886,184.3282332,403.9999993,689.324757,3,3.9971e-05
231.4067596,39.00104329,-76.49953826,0.0001473504621,3,0,60,1785409049.8153343,-2.202456045e-05,2.999999967,0.0004420513847,0,4.3025e-05,5,-0.002024308221,184.1784062,403.9999993,689.474584,3,3.6256e-05
231.4570544,39.00104464,-76.49953826,0.000146220754,3,0,60,1785409049.865624,-2.258878772e-05,2.999999968,0.0004386622603,0,5.564e-05,5,-0.002002370635,184.0283706,403.9999993,689.6246196,3,4.5778e-05
231.507336,39.00104599,-76.49953826,0.0001450657496,3,0,60,1785409049.915921,-2.311176829e-05,2.999999968,0.0004351972474,0,5.7964e-05,5,-0.001980620419,183.8784464,403.9999993,689.7745438,3,4.8792e-05
231.5576469,39.00104735,-76.49953826,0.0001438838547,3,0,60,1785409049.9662142,-2.359569221e-05,2.999999969,0.0004316515626,0,5.0214e-05,5,-0.001959000204,183.7281781,403.9999993,689.9248121,3,4.3055e-05
231.6079266,39.0010487,-76.49953826,0.0001426841853,3,0,60,1785409050.0164995,-2.403872796e-05,2.999999969,0.0004280525545,0,5.5042e-05,5,-0.001937638238,183.578461,403.9999993,690.0745292,3,4.7485e-05
231.65822,39.00105005,-76.49953826,0.0001414609676,3,0,60,1785409050.0667646,-2.444453434e-05,2.99999997,0.0004243829015,0,4.1612e-05,5,-0.001916401158,183.4283394,403.9999993,690.2246508,3,3.5448e-05
231.7084413,39.0010514,-76.49953826,0.0001402198665,3,0,60,1785409050.1169906,-2.481274991e-05,2.999999971,0.000420659598,0,4.3486e-05,5,-0.001895360752,183.2782833,403.9999993,690.3747069,3,3.7563e-05
231.7586842,39.00105276,-76.49953826,0.0001389538762,3,0,60,1785409050.1672406,-2.514653217e-05,2.999999971,0.0004168616272,0,4.6512e-05,5,-0.001874373633,183.1272497,403.9999993,690.5257405,3,9.2293e-05
231.8090138,39.0010541,-76.49953826,0.0001376912986,3,0,60,1785409050.2175677,-2.544069411e-05,2.999999972,0.0004130738946,0,4.5571e-05,5,-0.001853873885,182.9783649,401.9999993,690.6746253,3,3.8485e-05
231.8592593,39.00105545,-76.49953826,0.0001364049004,3,0,60,1785409050.2678165,-2.570314497e-05,2.999999972,0.0004092146998,0,4.6282e-05,5,-0.001833393129,182.8282201,401.9999993,690.8247701,3,3.9607e-05
231.909579,39.0010568,-76.49953826,0.0001351088352,3,0,60,1785409050.3181593,-2.593217879e-05,2.999999973,0.0004053265044,0,7.8103e-05,5,-0.001813135045,182.678283,401.9999993,690.9747072,3,6.6226e-05
231.9598719,39.00105816,-76.49953826,0.0001337997466,3,0,60,1785409050.3684173,-2.612976042e-05,2.999999973,0.0004013992386,0,4.2092e-05,5,-0.001793025383,182.5279844,401.9999993,691.1250058,3,3.598e-05
232.0101459,39.00105951,-76.49953826,0.0001324882328,3,0,60,1785409050.4187362,-2.629580966e-05,2.999999974,0.0003974646971,0,6.1846e-05,5,-0.001773201392,182.3783582,401.9999993,691.274632,3,5.1965e-05
232.0604775,39.00106086,-76.49953826,0.000131162859,3,0,60,1785409050.4690466,-2.643311677e-05,2.999999974,0.0003934885758,0,4.9178e-05,5,-0.001753471617,182.2279363,401.9999993,691.4250539,3,4.2734e-05
232.1107655,39.00106221,-76.49953826,0.000129839692,3,0,60,1785409050.5193603,-2.654135147e-05,2.999999975,0.000389519075,0,5.0101e-05,5,-0.001734052504,182.0783772,401.9999993,691.574613,3,4.2263e-05
232.161061,39.00106356,-76.49953826,0.0001285076648,3,0,60,1785409050.5695899,-2.66228604e-05,2.999999975,0.0003855229933,0,3.8865e-05,5,-0.001714764168,181.9282775,401.9999993,691.7247127,3,3.3855e-05
232.2113565,39.00106491,-76.49953826,0.0001271738892,3,0,60,1785409050.6199467,-2.667834141e-05,2.999999976,0.0003815216667,0,6.784e-05,5,-0.001695689518,181.7782935,401.9999993,691.8746968,3,5.9321e-05
232.2617239,39.00106626,-76.49953826,0.0001258379697,3,0,60,1785409050.6703272,-2.670908552e-05,2.999999976,0.000377513908,0,8.1049e-05,5,-0.001676807066,181.6282412,401.9999993,692.024749,3,7.4073e-05
232.3120786,39.00106761,-76.49953826,0.0001245011376,3,0,60,1785409050.7206726,-2.671624528e-05,2.999999977,0.000373503412,0,7.3112e-05,5,-0.001658118267,181.4781267,401.9999993,692.1748635,3,6.4693e-05
232.3624262,39.00106897,-76.49953826,0.0001231667349,3,0,60,1785409050.7709863,-2.670098876e-05,2.999999977,0.0003695002036,0,4.7405e-05,5,-0.001639652796,181.3281993,401.9999993,692.3247909,3,3.9317e-05
232.4126886,39.00107032,-76.49953826,0.0001218340139,3,0,60,1785409050.8212345,-2.666450973e-05,2.999999978,0.0003655020407,0,4.2815e-05,5,-0.001621384211,181.1782561,401.9999993,692.4747341,3,3.651e-05
232.4629329,39.00107167,-76.49953826,0.0001205033214,3,0,60,1785409050.8714814,-2.660792229e-05,2.999999978,0.0003615099634,0,4.4118e-05,5,-0.001603304294,181.0282227,401.9999993,692.6247675,3,3.7052e-05
232.513183,39.00107302,-76.49953826,0.0001191779755,3,0,60,1785409050.9217415,-2.653243754e-05,2.999999979,0.0003575339256,0,4.6121e-05,5,-0.001585445095,180.878367,399.9999993,692.7746233,3,3.8114e-05
232.5634458,39.00107437,-76.49953826,0.0001178553507,3,0,60,1785409050.9720004,-2.64389892e-05,2.999999979,0.0003535660513,0,4.5119e-05,5,-0.001567756927,180.7282903,399.9999993,692.9246999,3,3.8435e-05
232.6137456,39.00107572,-76.49953826,0.0001165394218,3,0,60,1785409051.0223069,-2.632882301e-05,2.99999998,0.0003496182647,0,4.7714e-05,5,-0.001550283783,180.5783487,399.9999993,693.0746415,3,4.0954e-05
232.6640112,39.00107707,-76.49953826,0.000115227964,3,0,60,1785409051.0725501,-2.620276195e-05,2.99999998,0.0003456838912,0,4.1756e-05,5,-0.001532982604,180.4281976,399.9999993,693.2247926,3,3.6139e-05
232.7143347,39.00107842,-76.49953826,0.0001139268902,3,0,60,1785409051.1229818,-2.606228057e-05,2.999999981,0.00034178067,0,7.2218e-05,5,-0.001515919286,180.2784325,399.9999993,693.3745578,3,6.2669e-05
232.7647099,39.00107977,-76.49953826,0.0001126314482,3,0,60,1785409051.1732602,-2.590790344e-05,2.999999981,0.0003378943439,0,4.3792e-05,5,-0.001499023509,180.128427,399.9999993,693.5245632,3,3.7042e-05
232.8149787,39.00108112,-76.49953826,0.0001113439582,3,0,60,1785409051.2235389,-2.574072603e-05,2.999999981,0.0003340318738,0,4.8026e-05,5,-0.001482316473,179.9783742,399.9999993,693.6746161,3,4.1014e-05
232.8653017,39.00108248,-76.49953826,0.0001100646382,3,0,60,1785409051.2738588,-2.556162221e-05,2.999999982,0.0003301939139,0,4.5628e-05,5,-0.001465790923,179.8282288,399.9999993,693.8247615,3,3.8727e-05
232.9156358,39.00108383,-76.49953826,0.0001087951921,3,0,60,1785409051.3241637,-2.537163809e-05,2.999999982,0.0003263855756,0,3.8447e-05,5,-0.001449460635,179.6781266,399.9999993,693.9748637,3,3.3702e-05
232.9658705,39.00108518,-76.49953826,0.0001075384557,3,0,60,1785409051.3744209,-2.517200191e-05,2.999999983,0.0003226153665,0,4.3692e-05,5,-0.001433354117,179.5283487,399.9999993,694.1246415,3,3.6461e-05
233.0161668,39.00108653,-76.49953826,0.0001062906857,3,0,60,1785409051.4247191,-2.496298393e-05,2.999999983,0.0003188720566,0,4.4585e-05,5,-0.001417414658,179.3783943,399.9999993,694.274596,3,3.7383e-05
233.0664367,39.00108788,-76.49953826,0.0001050510185,3,0,60,1785409051.4749975,-2.474515624e-05,2.999999983,0.0003151530549,0,5.0623e-05,5,-0.001401627129,179.2281022,399.9999993,694.4248881,3,0.000120955
233.1168746,39.00108924,-76.49953826,0.0001038184983,3,0,60,1785409051.5254977,-2.451900204e-05,2.999999984,0.0003114554942,0,8.0233e-05,5,-0.001385969956,179.0772983,399.9999993,694.575692,3,6.9711e-05
233.1672997,39.00109058,-76.49953826,0.0001026116226,3,0,60,1785409051.5758698,-2.428836934e-05,2.999999984,0.0003078348673,0,6.5167e-05,5,-0.001370673601,178.9282299,397.9999993,694.7247603,3,5.7473e-05
233.2176662,39.00109193,-76.49953826,0.0001014099257,3,0,60,1785409051.6262562,-2.405050436e-05,2.999999985,0.0003042297766,0,6.8206e-05,5,-0.001355473858,178.7783333,397.9999993,694.874657,3,5.9449e-05
233.2679746,39.00109329,-76.49953826,0.0001002178569,3,0,60,1785409051.6765215,-2.380672557e-05,2.999999985,0.0003006535701,0,4.3562e-05,5,-0.001340418318,178.6281149,397.9999993,695.0248753,3,3.6821e-05
233.3182804,39.00109464,-76.49953826,9.904189497e-05,3,0,60,1785409051.7268407,-2.355885516e-05,2.999999985,0.0002971256844,0,4.7333e-05,5,-0.001325586755,178.4783672,397.9999993,695.1746231,3,4.0392e-05
233.3685907,39.00109599,-76.49953826,9.787540498e-05,3,0,60,1785409051.7771947,-2.330621959e-05,2.999999986,0.0002936262145,0,5.7563e-05,5,-0.001310890509,178.3282154,397.9999993,695.3247748,3,4.989e-05
233.4190009,39.00109734,-76.49953825,9.672384602e-05,3,0,60,1785409051.827563,-2.305043091e-05,2.999999986,0.0002901715376,0,5.2057e-05,5,-0.001296394835,178.1783407,397.9999993,695.4746495,3,4.5047e-05
233.4694028,39.00110004,-76.49953825,9.445782475e-05,3,0,60,1785409051.8779302,-2.25299713e-05,2.999999987,0.0002833734738,0,3.9078e-05,5,-0.001282039426,178.0281567,397.9999993,695.6248335,3,3.3311e-05
233.519663,39.00110139,-76.49953825,9.334375813e-05,3,0,60,1785409051.9281907,-2.226635747e-05,2.999999987,0.000280031274,0,4.0422e-05,5,-0.001267889336,177.8783474,397.9999993,695.7746428,3,3.4925e-05
233.5699327,39.00110275,-76.49953825,9.224162283e-05,3,0,60,1785409051.9784651,-2.200094375e-05,2.999999987,0.0002767248681,0,4.2017e-05,5,-0.001253878138,177.7282466,397.9999993,695.9247437,3,3.7042e-05
233.6202076,39.0011041,-76.49953825,9.115635476e-05,3,0,60,1785409052.028739,-2.173525791e-05,2.999999988,0.0002734690639,0,4.2639e-05,5,-0.001240015827,177.5779618,397.9999993,696.0750284,3,3.6927e-05
233.6704883,39.00110545,-76.49953825,9.008426252e-05,3,0,60,1785409052.0790827,-2.146891749e-05,2.999999988,0.0002702527872,0,8.1273e-05,5,-0.001226360531,177.4281682,397.9999993,696.2248221,3,7.0312e-05
233.7207898,39.0011068,-76.49953825,8.902428476e-05,3,0,60,1785409052.1293163,-2.120206048e-05,2.999999988,0.0002670728539,0,3.9366e-05,5,-0.001212865111,177.2783573,397.9999993,696.3746329,3,3.4087e-05
233.7710169,39.00110815,-76.49953825,8.797730358e-05,3,0,60,1785409052.1795425,-2.093524891e-05,2.999999988,0.0002639319104,0,3.8654e-05,5,-0.001199513427,177.128375,397.9999993,696.5246152,3,3.3054e-05
233.8214134,39.0011095,-76.49953825,8.694343374e-05,3,0,60,1785409052.2300313,-2.066886185e-05,2.999999989,0.0002608303009,0,7.1648e-05,5,-0.001186313243,176.9783437,395.9999993,696.6746466,3,5.8007e-05
233.8718321,39.00111085,-76.49953825,8.592199588e-05,3,0,60,1785409052.2803752,-2.040306198e-05,2.999999989,0.0002577659873,0,4.291e-05,5,-0.001173265967,176.8282817,395.9999993,696.8247085,3,3.6647e-05
233.9221623,39.0011122,-76.49953825,8.491693133e-05,3,0,60,1785409052.3307109,-2.013909901e-05,2.999999989,0.0002547507937,0,4.6192e-05,5,-0.00116036232,176.6780928,395.9999993,696.9748974,3,3.9056e-05
233.9724123,39.00111355,-76.49953825,8.392348149e-05,3,0,60,1785409052.3809352,-1.987613189e-05,2.999999989,0.0002517704442,0,3.776e-05,5,-0.001147649147,176.5283744,395.9999993,697.1246158,3,3.2502e-05
234.0227204,39.0011149,-76.49953825,8.294183364e-05,3,0,60,1785409052.4313338,-1.961447461e-05,2.99999999,0.0002488255006,0,0.000105384,5,-0.001135064284,176.3784283,395.9999993,697.274562,3,5.8097e-05
234.073188,39.00111625,-76.49953825,8.197429481e-05,3,0,60,1785409052.4817886,-1.935494218e-05,2.99999999,0.0002459228842,0,6.1308e-05,5,-0.001122610832,176.228287,395.9999993,697.4247033,3,5.3289e-05
234.1236555,39.00111761,-76.49953825,8.101859801e-05,3,0,60,1785409052.5322413,-1.909721374e-05,2.99999999,0.0002430557938,0,7.3083e-05,5,-0.001110317705,176.0783192,395.9999993,697.574671,3,6.4551e-05
234.1740871,39.00111896,-76.49953825,8.007769497e-05,3,0,60,1785409052.5826755,-1.884224291e-05,2.99999999,0.0002402330847,0,7.4277e-05,5,-0.001098154678,175.9281879,395.9999993,697.7248024,3,6.4982e-05
234.2244628,39.00112031,-76.49953825,7.914833226e-05,3,0,60,1785409052.6329896,-1.858943394e-05,2.999999991,0.0002374449965,0,3.9076e-05,5,-0.0010861584,175.7783804,395.9999993,697.8746098,3,3.4639e-05
234.274831,39.00112166,-76.49953825,7.823067072e-05,3,0,60,1785409052.6833861,-1.8339013e-05,2.999999991,0.0002346920119,0,4.5861e-05,5,-0.001074287791,175.628398,395.9999993,698.0245923,3,3.9015e-05
234.3251403,39.00112301,-76.49953825,7.732601066e-05,3,0,60,1785409052.7337008,-1.809148863e-05,2.999999991,0.0002319780318,0,4.7507e-05,5,-0.001062543062,175.4782817,395.9999993,698.1747085,3,4.0381e-05
234.3755226,39.00112436,-76.49953825,7.643361732e-05,3,0,60,1785409052.7841277,-1.784683392e-05,2.999999991,0.0002293008517,0,8.1294e-05,5,-0.001050943541,175.3282675,395.9999993,698.3247227,3,6.5293e-05
234.4261357,39.00112571,-76.49953825,7.555266887e-05,3,0,60,1785409052.8347948,-1.760499446e-05,2.999999991,0.0002266580064,0,9.1522e-05,5,-0.001039477819,175.1782588,395.9999993,698.4747314,3,7.7249e-05
234.4766389,39.00112706,-76.49953825,7.468551449e-05,3,0,60,1785409052.8851669,-1.736670185e-05,2.999999992,0.0002240565433,0,4.032e-05,5,-0.001028135765,175.0281398,395.9999993,698.6248505,3,3.4399e-05
234.526964,39.00112842,-76.49953825,7.382875022e-05,3,0,60,1785409052.9355395,-1.71312208e-05,2.999999992,0.0002214862505,0,6.8797e-05,5,-0.001016948656,174.8783437,393.9999993,698.7746465,3,6.181e-05
234.5772514,39.00112977,-76.49953825,7.298210392e-05,3,0,60,1785409052.9858108,-1.689859517e-05,2.999999992,0.0002189463116,0,4.7106e-05,5,-0.001005872134,174.7283081,393.9999993,698.9246821,3,3.9538e-05
234.6275097,39.00113112,-76.49953825,7.215031279e-05,3,0,60,1785409053.0360718,-1.66701323e-05,2.999999992,0.0002164509382,0,4.9134e-05,5,-0.0009949014146,174.5780034,393.9999993,699.0749869,3,4.0738e-05
234.6777751,39.00113247,-76.49953825,7.132858722e-05,3,0,60,1785409053.0863276,-1.644470979e-05,2.999999992,0.0002139857615,0,4.5498e-05,5,-0.0009841015895,174.4283121,393.9999993,699.2246781,3,3.8678e-05
234.7280181,39.00113382,-76.49953825,7.051717995e-05,3,0,60,1785409053.1365538,-1.622247332e-05,2.999999993,0.0002115515397,0,4.0315e-05,5,-0.0009734094564,174.2784051,393.9999993,699.3745851,3,3.433e-05
234.7782451,39.00113517,-76.49953825,6.971733241e-05,3,0,60,1785409053.1867883,-1.600381194e-05,2.999999993,0.0002091519971,0,4.0727e-05,5,-0.0009628280804,174.1283527,393.9999993,699.5246376,3,3.4962e-05
234.8284807,39.00113652,-76.49953825,6.892745295e-05,3,0,60,1785409053.2370329,-1.578839011e-05,2.999999993,0.0002067823587,0,4.4765e-05,5,-0.0009523749399,173.978417,393.9999993,699.6745733,3,4.0687e-05
234.8789079,39.00113787,-76.49953825,6.814893466e-05,3,0,60,1785409053.2875197,-1.557661872e-05,2.999999993,0.0002044468038,0,7.801e-05,5,-0.0009420286329,173.8283296,393.9999993,699.8246606,3,6.7856e-05
234.9292906,39.00113923,-76.49953825,6.737973309e-05,3,0,60,1785409053.3378444,-1.536802597e-05,2.999999993,0.0002021391991,0,4.599e-05,5,-0.0009318110748,173.6783898,393.9999993,699.9746004,3,3.9201e-05
234.979684,39.00114058,-76.49953825,6.66218787e-05,3,0,60,1785409053.3882213,-1.516315954e-05,2.999999993,0.0001998656359,0,3.896e-05,5,-0.0009216942285,173.5282336,393.9999993,700.1247567,3,3.4199e-05
235.0299139,39.00114193,-76.49953825,6.587161629e-05,3,0,60,1785409053.4384441,-1.496112801e-05,2.999999993,0.0001976148487,0,4.0868e-05,5,-0.0009117042053,173.3782937,393.9999993,700.2746966,3,3.5294e-05
235.0801932,39.00114328,-76.49953825,6.513549902e-05,3,0,60,1785409053.4887486,-1.476357779e-05,2.999999994,0.0001954064969,0,4.5538e-05,5,-0.0009017941109,173.2278513,393.9999993,700.4251389,3,4.0205e-05
235.1305691,39.00114463,-76.49953825,6.440737112e-05,3,0,60,1785409053.5391269,-1.456900907e-05,2.999999994,0.0001932221132,0,4.6964e-05,5,-0.0008920508574,173.0782702,393.9999993,700.57472,3,4.351e-05
235.1809603,39.00114598,-76.49953825,6.368710052e-05,3,0,60,1785409053.5895154,-1.437740431e-05,2.999999994,0.0001910613014,0,4.5498e-05,5,-0.0008823945851,172.9283367,391.9999993,700.7246536,3,3.8306e-05
235.2313616,39.00114733,-76.49953825,6.297884229e-05,3,0,60,1785409053.6398909,-1.41897957e-05,2.999999994,0.0001889365268,0,3.9823e-05,5,-0.0008728222539,172.7780445,391.9999993,700.8749458,3,3.454e-05
235.2816803,39.00114868,-76.49953825,6.227827593e-05,3,0,60,1785409053.6902108,-1.40051263e-05,2.999999994,0.0001868348277,0,4.0516e-05,5,-0.0008633929236,172.6283048,391.9999993,701.0246854,3,3.5223e-05
235.3319705,39.00115003,-76.49953825,6.158754338e-05,3,0,60,1785409053.7405324,-1.38239281e-05,2.999999994,0.00018476263,0,4.825e-05,5,-0.0008540459203,172.4782384,391.9999993,701.1747518,3,4.0868e-05
235.382369,39.00115139,-76.49953825,6.090436893e-05,3,0,60,1785409053.7909286,-1.364564343e-05,2.999999994,0.0001827131067,0,4.7717e-05,5,-0.0008448139979,172.3283391,391.9999993,701.3246512,3,3.9572e-05
235.4328031,39.00115274,-76.49953825,6.023124198e-05,3,0,60,1785409053.8414109,-1.347085755e-05,2.999999995,0.0001806937258,0,8.7471e-05,5,-0.0008356674911,172.1781429,391.9999993,701.4748473,3,7.2405e-05
235.4832477,39.00115409,-76.49953825,5.956600346e-05,3,0,60,1785409053.8918204,-1.329905437e-05,2.999999995,0.0001786980103,0,5.3262e-05,5,-0.0008266372325,172.0282355,391.9999993,701.6247547,3,4.6723e-05
235.5336716,39.00115544,-76.49953825,5.891037876e-05,3,0,60,1785409053.942256,-1.313061964e-05,2.999999995,0.0001767311362,0,6.7343e-05,5,-0.0008176992461,171.8781711,391.9999993,701.7748192,3,5.9871e-05
235.5840104,39.00115679,-76.49953825,5.826113676e-05,3,0,60,1785409053.9925604,-1.296478107e-05,2.999999995,0.0001747834102,0,4.4082e-05,5,-0.0008088741719,171.7283781,391.9999993,701.9246121,3,3.7142e-05
235.634428,39.00115814,-76.49953825,5.762132638e-05,3,0,60,1785409054.0429893,-1.280223214e-05,2.999999995,0.000172863979,0,4.6829e-05,5,-0.0008001215774,171.5781461,391.9999993,702.0748442,3,3.9644e-05
235.6848276,39.00115949,-76.49953825,5.698953045e-05,3,0,60,1785409054.0934029,-1.264261459e-05,2.999999995,0.0001709685913,0,5.3492e-05,5,-0.0007914832639,171.4282166,391.9999993,702.2247736,3,4.4488e-05
